user_id,age,gender,income,browsing_minutes,pages_viewed,click_rate,previous_purchase,purchase
USER_0045,,0,13.3,27.1,9,0.511,0,1
USER_0150,24.0,0,19.6,113.2,50,0.564,0,1
USER_0168,42.0,0,6.4,27.9,13,0.316,1,1
USER_0208,,1,8.9,12.6,3,0.248,1,1
USER_0460,42.0,0,11.5,35.9,15,0.476,0,0
USER_0460,42.0,0,12.9,56.6,20,0.344,0,0
USER_0393,29.0,1,17.3,47.3,15,0.205,1,1
USER_0447,25.0,0,16.9,15.9,6,0.494,0,0
USER_0226,22.0,0,19.9,18.4,4,0.137,0,0
USER_0352,27.0,1,10.0,17.6,5,0.118,0,0
USER_0392,25.0,0,12.5,49.1,17,0.397,0,1
USER_0422,31.0,0,18.8,51.4,24,0.275,1,1
USER_0239,20.0,0,20.3,22.1,10,0.479,0,0
USER_0121,25.0,0,13.7,34.8,12,0.074,1,1
USER_0315,20.0,1,8.3,46.0,16,0.351,0,0
USER_0126,33.0,1,8.4,56.6,15,0.138,0,0
USER_0074,23.0,1,16.7,28.1,6,0.764,0,1
USER_0328,28.0,1,6.5,25.6,6,0.717,1,1
USER_0252,30.0,1,16.1,34.9,8,0.564,1,1
USER_0051,37.0,0,9.1,46.6,9,0.629,1,1
USER_0409,43.0,0,3.0,43.4,11,0.288,1,0
USER_0077,42.0,1,7.4,17.6,5,0.171,0,1
USER_0194,39.0,1,19.7,60.8,21,0.258,0,0
USER_0143,38.0,0,15.3,13.5,5,0.237,1,0
USER_0408,34.0,1,7.0,29.1,6,0.718,0,1
USER_0470,,0,11.2,37.3,17,0.656,1,0
USER_0487,48.0,0,12.9,24.4,8,0.745,1,1
USER_0407,,1,10.9,25.4,9,0.333,0,0
USER_0490,39.0,1,12.8,57.9,23,0.445,0,0
USER_0252,30.0,1,13.0,124.9,49,0.683,1,1
USER_0374,32.0,0,8.0,40.2,19,0.212,1,1
USER_0253,,0,12.3,94.5,20,0.407,1,1
USER_0300,28.0,1,13.1,44.0,14,0.743,0,0
USER_0054,29.0,1,15.1,32.2,6,0.794,1,0
USER_0472,23.0,1,13.6,60.8,20,0.281,1,0
USER_0187,35.0,1,3.2,20.3,9,0.745,1,1
USER_0231,,0,3.0,32.9,12,0.565,0,1
USER_0086,18.0,0,9.5,34.1,9,0.409,0,1
USER_0345,34.0,0,15.7,66.7,17,0.531,0,1
USER_0360,27.0,0,7.7,36.4,11,0.145,0,0
USER_0365,38.0,0,13.0,59.8,17,0.655,1,1
USER_0321,32.0,1,10.5,40.1,13,0.643,0,1
USER_0176,36.0,0,16.7,29.9,6,0.615,1,1
USER_0441,49.0,1,15.1,66.8,20,0.712,0,1
USER_0136,30.0,1,5.2,57.9,19,0.786,1,0
USER_0252,30.0,1,12.6,43.1,16,0.242,0,1
USER_0309,18.0,0,16.4,35.2,17,0.572,1,1
USER_0141,22.0,1,13.5,21.4,5,0.347,0,0
USER_0153,27.0,0,13.7,48.2,22,0.202,0,1
USER_0491,37.0,0,8.0,33.4,10,0.467,1,1
USER_0396,27.0,1,12.1,20.1,5,0.613,0,0
USER_0140,,0,16.5,25.0,6,0.238,0,0
USER_0238,40.0,0,5.9,86.1,42,0.724,1,1
USER_0029,30.0,0,7.8,31.7,15,0.724,0,0
USER_0459,18.0,0,14.2,138.7,48,0.376,0,1
USER_0409,43.0,0,12.2,37.4,11,0.589,0,0
USER_0087,38.0,1,15.9,42.2,13,0.575,1,1
USER_0212,37.0,0,7.1,72.2,17,0.512,1,1
USER_0102,27.0,1,4.6,61.4,21,0.497,0,0
USER_0173,38.0,0,18.6,23.9,10,0.621,0,1
USER_0127,,1,8.8,33.4,16,0.585,1,0
USER_0073,30.0,1,12.6,28.1,9,0.054,1,0
USER_0086,18.0,0,14.9,36.0,17,0.679,1,1
USER_0161,,1,4.2,25.0,11,0.263,0,0
USER_0156,32.0,0,14.1,31.6,13,0.307,0,0
USER_0413,23.0,1,12.9,35.6,12,0.463,1,1
USER_0077,42.0,1,10.6,53.2,26,0.055,0,1
USER_0093,32.0,1,12.2,24.2,8,0.498,1,0
USER_0422,31.0,0,12.9,36.0,11,0.603,1,1
USER_0235,36.0,0,6.7,80.6,17,0.752,0,1
USER_0141,22.0,1,17.5,67.4,15,0.757,0,1
USER_0280,38.0,0,6.4,44.1,20,0.557,1,1
USER_0162,25.0,1,13.4,69.4,27,0.482,0,1
USER_0409,43.0,0,12.4,8.2,3,0.226,0,0
USER_0461,,1,12.6,50.2,17,0.292,0,0
USER_0019,18.0,1,15.5,38.6,17,0.3,1,1
USER_0109,39.0,1,14.1,46.0,14,0.508,0,1
USER_0455,21.0,0,15.5,63.5,25,0.475,1,1
USER_0284,38.0,0,14.6,47.7,11,0.089,0,0
USER_0151,27.0,1,11.3,36.4,10,0.053,0,0
USER_0258,18.0,0,3.0,80.4,37,0.229,1,1
USER_0118,20.0,0,9.5,47.9,17,0.369,0,1
USER_0020,,1,12.2,43.9,15,0.431,1,0
USER_0097,34.0,1,14.0,28.4,6,0.143,1,1
USER_0449,34.0,1,12.6,43.8,21,0.08,0,0
USER_0444,27.0,0,15.9,50.7,23,0.394,1,0
USER_0486,32.0,0,9.5,5.0,3,0.363,1,0
USER_0093,32.0,1,10.6,25.8,6,0.277,0,1
USER_0057,28.0,0,9.9,49.9,13,0.597,1,1
USER_0044,22.0,0,10.7,53.8,16,0.277,1,0
USER_0390,39.0,1,12.9,58.2,24,0.704,1,1
USER_0419,36.0,0,14.9,51.1,18,0.19,0,0
USER_0423,35.0,0,3.0,20.1,5,0.333,1,0
USER_0006,30.0,0,21.1,51.6,10,0.692,1,1
USER_0140,,0,14.0,35.9,11,0.465,1,0
USER_0124,47.0,1,18.4,81.4,31,0.672,0,1
USER_0110,26.0,1,6.5,30.6,11,0.252,0,0
USER_0175,21.0,0,17.2,33.4,15,0.278,0,0
USER_0160,44.0,0,13.3,6.2,3,0.659,1,1
USER_0001,35.0,0,8.8,62.3,22,0.405,1,1
USER_0228,35.0,0,13.6,37.9,14,0.288,0,0
USER_0330,37.0,0,9.4,26.4,10,0.656,0,0
USER_0475,36.0,1,12.6,51.4,15,0.338,1,0
USER_0361,36.0,0,16.4,40.5,18,0.259,0,0
USER_0151,27.0,1,14.8,46.7,15,0.178,1,1
USER_0119,28.0,0,10.9,57.2,26,0.768,1,1
USER_0100,25.0,1,15.0,65.2,13,0.074,1,1
USER_0242,36.0,1,12.3,20.1,8,0.554,0,1
USER_0337,36.0,1,12.6,19.9,7,0.284,0,0
USER_0381,41.0,0,20.0,5.0,3,0.661,0,1
USER_0338,34.0,0,9.7,70.9,32,0.382,1,1
USER_0313,45.0,1,10.8,34.5,15,0.422,0,0
USER_0161,,1,10.0,45.1,12,0.614,1,0
USER_0087,38.0,1,20.7,29.0,8,0.278,1,0
USER_0006,30.0,0,6.8,43.6,9,0.296,1,0
USER_0121,25.0,0,3.0,12.8,4,0.284,1,1
USER_0287,28.0,1,8.4,55.1,20,0.338,0,1
USER_0400,27.0,1,16.1,32.1,11,0.743,1,0
USER_0261,28.0,0,13.4,19.1,5,0.143,1,0
USER_0119,28.0,0,17.3,28.6,7,0.314,1,0
USER_0156,32.0,0,9.2,36.1,9,0.6,1,1
USER_0166,,0,11.2,59.4,29,0.597,1,1
USER_0365,38.0,0,11.1,36.4,12,0.647,1,1
USER_0274,18.0,0,5.6,33.0,11,0.651,0,1
USER_0138,34.0,0,11.9,64.1,21,0.407,1,1
USER_0389,26.0,0,3.0,26.7,11,0.307,0,1
USER_0060,18.0,0,17.7,54.6,21,0.255,0,0
USER_0372,34.0,0,15.2,31.3,11,0.279,1,1
USER_0340,30.0,1,14.4,24.9,7,0.648,0,1
USER_0003,30.0,0,7.9,63.8,15,0.785,0,1
USER_0101,,1,16.9,48.6,11,0.443,1,0
USER_0005,44.0,1,18.6,45.9,10,0.291,1,0
USER_0430,25.0,1,11.7,55.9,21,0.457,1,1
USER_0467,32.0,1,3.0,61.9,23,0.383,0,1
USER_0419,36.0,0,22.1,30.1,6,0.213,0,0
USER_0078,31.0,0,13.5,30.0,8,0.706,1,0
USER_0356,31.0,0,16.7,74.3,29,0.624,0,1
USER_0130,18.0,0,13.8,89.4,35,0.417,0,1
USER_0263,32.0,1,17.2,31.6,14,0.566,0,0
USER_0272,49.0,0,5.5,78.3,27,0.48,0,0
USER_0081,26.0,0,21.2,42.3,20,0.257,0,1
USER_0407,,1,21.4,35.3,16,0.428,1,0
USER_0241,36.0,0,20.7,38.8,17,0.224,0,1
USER_0485,41.0,0,9.9,31.1,15,0.069,0,0
USER_0040,31.0,1,15.1,67.9,23,0.232,0,0
USER_0111,29.0,0,8.3,43.7,13,0.448,0,0
USER_0203,31.0,1,17.6,46.8,10,0.477,1,1
USER_0367,42.0,1,16.0,29.5,11,0.326,0,1
USER_0029,30.0,0,22.3,15.1,4,0.462,1,1
USER_0239,20.0,0,11.5,42.2,10,0.061,0,1
USER_0422,31.0,0,18.3,27.3,5,0.632,1,0
USER_0091,,0,8.3,43.1,12,0.666,0,1
USER_0392,25.0,0,10.3,80.5,30,0.733,1,1
USER_0475,36.0,1,12.7,9.2,3,0.791,1,1
USER_0193,25.0,1,18.9,32.7,9,0.285,0,0
USER_0087,38.0,1,7.1,40.8,20,0.113,0,1
USER_0487,48.0,0,10.2,45.2,18,0.269,1,1
USER_0247,39.0,0,14.7,31.7,8,0.541,0,0
USER_0260,19.0,1,10.2,65.0,22,0.651,0,1
USER_0299,,1,8.2,29.3,8,0.099,0,1
USER_0023,34.0,1,14.6,63.5,31,0.144,1,1
USER_0493,24.0,0,13.8,73.7,27,0.327,1,1
USER_0291,,0,7.1,68.2,20,0.162,1,1
USER_0432,32.0,1,10.6,34.8,12,0.47,0,1
USER_0139,31.0,1,13.8,30.3,8,0.396,0,0
USER_0493,24.0,0,8.9,80.6,29,0.181,1,1
USER_0034,22.0,1,13.2,33.4,6,0.268,0,0
USER_0161,,1,16.2,38.5,8,0.75,1,1
USER_0140,,0,5.8,34.0,16,0.556,0,0
USER_0102,27.0,1,13.7,11.6,4,0.229,1,0
USER_0090,,1,15.8,22.1,7,0.712,1,1
USER_0033,32.0,1,9.6,180.0,67,0.132,1,1
USER_0047,,0,11.3,23.8,7,0.708,0,0
USER_0368,32.0,1,17.0,38.6,10,0.161,1,0
USER_0458,28.0,0,12.8,12.5,3,0.517,1,1
USER_0148,36.0,0,9.5,54.1,18,0.343,1,1
USER_0465,27.0,1,17.9,54.5,11,0.461,1,1
USER_0475,36.0,1,18.4,36.4,10,0.353,1,1
USER_0374,32.0,0,6.0,38.6,10,0.095,0,1
USER_0151,27.0,1,13.5,40.6,18,0.361,1,1
USER_0366,38.0,0,11.4,13.9,5,0.69,1,0
USER_0315,20.0,1,9.2,19.4,8,0.522,0,0
USER_0179,34.0,1,11.8,47.9,15,0.161,1,0
USER_0003,30.0,0,16.1,56.0,25,0.308,0,1
USER_0495,37.0,0,16.4,36.0,15,0.168,0,0
USER_0084,31.0,0,22.4,5.0,3,0.226,0,1
USER_0097,34.0,1,10.6,54.1,16,0.734,0,1
USER_0446,27.0,1,16.1,30.8,12,0.19,0,1
USER_0450,47.0,0,7.9,45.2,14,0.248,1,0
USER_0218,35.0,0,5.7,36.7,12,0.113,1,0
USER_0136,30.0,1,16.3,20.5,4,0.364,0,0
USER_0424,37.0,0,3.0,66.8,24,0.489,1,0
USER_0334,,1,7.0,41.6,11,0.316,1,0
USER_0114,34.0,1,6.1,46.6,21,0.461,0,0
USER_0039,46.0,1,8.6,21.9,4,0.362,1,0
USER_0300,28.0,1,9.1,63.8,17,0.294,0,0
USER_0254,28.0,1,9.5,14.1,6,0.64,1,0
USER_0360,27.0,0,3.0,19.3,5,0.088,0,1
USER_0491,37.0,0,11.7,39.5,13,0.391,1,1
USER_0324,33.0,0,15.1,26.8,8,0.378,1,0
USER_0301,42.0,0,9.8,55.9,21,0.271,1,0
USER_0240,24.0,0,12.2,17.1,6,0.788,1,1
USER_0404,20.0,0,11.8,15.6,3,0.539,0,0
USER_0146,43.0,1,3.6,46.3,12,0.202,0,0
USER_0071,39.0,1,19.6,18.9,8,0.638,0,0
USER_0136,30.0,1,18.1,27.4,12,0.586,1,1
USER_0493,24.0,0,19.8,25.9,7,0.768,1,0
USER_0392,25.0,0,21.5,65.6,29,0.381,0,1
USER_0094,18.0,0,15.5,95.7,39,0.154,0,0
USER_0458,28.0,0,10.5,32.8,11,0.754,1,1
USER_0175,21.0,0,11.7,25.1,5,0.494,1,1
USER_0163,29.0,1,4.4,24.7,5,0.065,0,0
USER_0205,34.0,1,12.6,53.6,16,0.761,1,0
USER_0448,33.0,0,11.1,20.6,5,0.753,0,1
USER_0222,28.0,0,6.1,33.3,10,0.692,0,1
USER_0482,,1,14.6,70.6,21,0.341,1,1
USER_0185,26.0,0,3.0,16.2,3,0.136,0,1
USER_0473,30.0,0,10.2,34.8,9,0.52,0,0
USER_0412,31.0,0,4.1,19.4,6,0.257,1,0
USER_0228,35.0,0,17.5,17.9,3,0.234,0,0
USER_0031,20.0,1,13.5,24.8,11,0.292,0,0
USER_0241,36.0,0,5.8,11.9,5,0.554,0,1
USER_0136,30.0,1,12.6,26.9,6,0.072,1,0
USER_0419,36.0,0,19.8,21.8,6,0.177,0,1
USER_0481,26.0,0,7.7,62.7,25,0.695,0,1
USER_0124,47.0,1,6.3,48.1,14,0.655,0,1
USER_0279,26.0,1,16.2,32.3,15,0.693,1,1
USER_0431,,0,11.2,22.8,5,0.189,0,1
USER_0271,26.0,0,20.0,180.0,55,0.686,1,1
USER_0314,,0,10.7,60.9,28,0.163,1,0
USER_0018,18.0,1,10.6,58.1,26,0.267,0,0
USER_0467,32.0,1,11.3,63.0,24,0.719,1,1
USER_0372,34.0,0,14.6,55.8,14,0.233,0,1
USER_0042,,0,3.0,12.4,3,0.766,1,1
USER_0019,18.0,1,5.2,28.1,10,0.703,0,0
USER_0208,,1,5.8,24.6,7,0.586,1,0
USER_0208,,1,9.0,26.2,12,0.421,1,0
USER_0233,22.0,0,15.5,29.5,7,0.783,0,0
USER_0088,32.0,1,12.4,81.4,35,0.561,1,1
USER_0091,,0,12.7,44.4,12,0.674,1,0
USER_0240,24.0,0,14.8,47.8,17,0.223,0,0
USER_0302,26.0,0,10.6,43.6,20,0.592,1,0
USER_0314,,0,16.2,137.1,35,0.545,1,0
USER_0061,34.0,1,17.2,45.3,14,0.435,0,0
USER_0163,29.0,1,11.0,48.2,22,0.699,0,0
USER_0320,41.0,1,15.5,27.9,13,0.482,0,0
USER_0415,29.0,1,12.8,46.0,20,0.067,0,0
USER_0239,20.0,0,10.4,30.1,7,0.112,1,0
USER_0298,,0,27.7,21.7,5,0.241,1,1
USER_0449,34.0,1,20.2,23.8,8,0.739,0,1
USER_0471,36.0,1,13.0,42.8,18,0.465,0,0
USER_0069,29.0,0,17.5,39.6,13,0.587,1,1
USER_0328,28.0,1,6.3,54.7,16,0.181,0,0
USER_0190,24.0,0,13.2,166.9,68,0.399,0,1
USER_0430,25.0,1,8.5,91.7,20,0.738,1,1
USER_0298,,0,13.2,37.8,17,0.153,1,1
USER_0125,,0,12.8,31.9,6,0.71,0,0
USER_0481,26.0,0,17.8,42.1,15,0.51,0,0
USER_0091,,0,26.3,35.6,7,0.104,0,0
USER_0347,39.0,0,13.1,84.9,31,0.674,1,1
USER_0457,41.0,0,10.1,48.5,12,0.695,0,0
USER_0254,28.0,1,11.0,37.9,13,0.71,1,0
USER_0044,22.0,0,3.0,5.6,3,0.152,1,0
USER_0231,,0,3.0,35.8,12,0.172,1,1
USER_0208,,1,4.9,40.8,16,0.237,1,1
USER_0313,45.0,1,16.3,94.1,45,0.113,0,1
USER_0284,38.0,0,8.9,52.7,15,0.175,1,1
USER_0365,38.0,0,12.2,26.1,8,0.473,0,0
USER_0256,50.0,1,12.4,38.8,11,0.71,1,0
USER_0094,18.0,0,15.7,65.7,23,0.782,1,1
USER_0497,18.0,1,5.8,28.4,9,0.436,0,1
USER_0345,34.0,0,9.4,18.7,7,0.265,0,1
USER_0379,23.0,1,13.8,39.3,14,0.109,1,1
USER_0467,32.0,1,14.2,57.9,15,0.736,1,0
USER_0283,36.0,1,9.1,40.8,10,0.224,1,0
USER_0432,32.0,1,3.0,34.0,8,0.252,0,1
USER_0073,30.0,1,21.8,55.7,17,0.746,1,1
USER_0263,32.0,1,8.3,27.6,13,0.734,0,0
USER_0244,60.0,0,4.7,47.2,20,0.79,1,1
USER_0423,35.0,0,15.6,17.9,3,0.701,1,1
USER_0029,30.0,0,10.2,37.3,8,0.644,1,1
USER_0222,28.0,0,3.8,59.9,26,0.14,1,1
USER_0287,28.0,1,21.3,47.5,13,0.725,0,0
USER_0196,38.0,0,11.3,39.1,18,0.475,0,1
USER_0355,36.0,0,11.8,116.1,29,0.328,1,0
USER_0487,48.0,0,9.9,32.4,10,0.713,1,0
USER_0438,25.0,0,6.7,38.5,8,0.118,0,0
USER_0407,,1,17.1,27.2,9,0.139,0,0
USER_0097,34.0,1,8.4,40.1,10,0.584,0,0
USER_0254,28.0,1,16.9,37.7,16,0.131,0,0
USER_0365,38.0,0,16.0,29.0,10,0.763,1,0
USER_0034,22.0,1,7.1,53.6,26,0.45,0,0
USER_0161,,1,15.6,13.1,4,0.446,1,1
USER_0090,,1,19.0,29.0,12,0.67,1,1
USER_0312,22.0,1,13.8,65.6,17,0.675,1,1
USER_0405,26.0,0,5.7,40.6,20,0.453,0,0
USER_0280,38.0,0,5.1,51.6,11,0.729,0,1
USER_0445,18.0,0,10.5,45.7,22,0.139,0,0
USER_0035,35.0,1,12.4,51.7,17,0.677,0,0
USER_0426,33.0,0,7.8,17.5,8,0.172,0,0
USER_0332,22.0,1,3.0,40.6,12,0.335,1,1
USER_0046,33.0,1,17.0,32.6,11,0.799,0,0
USER_0110,26.0,1,19.2,50.7,14,0.406,0,1
USER_0060,18.0,0,10.5,13.6,5,0.231,1,0
USER_0021,27.0,1,11.1,142.4,41,0.333,1,1
USER_0036,27.0,1,4.8,19.0,8,0.115,0,1
USER_0119,28.0,0,3.0,47.1,11,0.447,1,1
USER_0327,32.0,0,11.3,164.3,63,0.179,1,1
USER_0208,,1,6.9,28.3,9,0.252,1,0
USER_0244,60.0,0,11.7,29.0,12,0.744,1,1
USER_0240,24.0,0,3.4,36.7,13,0.444,0,0
USER_0484,32.0,0,11.1,30.5,9,0.255,0,0
USER_0241,36.0,0,13.5,31.1,14,0.678,1,1
USER_0481,26.0,0,16.5,38.0,17,0.483,0,0
USER_0163,29.0,1,11.2,56.9,27,0.179,0,0
USER_0234,34.0,1,15.5,16.7,4,0.666,0,0
USER_0352,27.0,1,14.8,73.6,22,0.477,1,1
USER_0247,39.0,0,19.7,29.6,12,0.46,1,1
USER_0121,25.0,0,17.0,33.0,12,0.479,1,1
USER_0227,33.0,1,3.1,47.4,10,0.447,1,1
USER_0322,24.0,1,13.1,46.7,13,0.208,0,0
USER_0095,,0,6.9,66.4,30,0.288,0,0
USER_0001,35.0,0,7.0,57.6,15,0.303,1,0
USER_0310,23.0,0,12.4,13.7,4,0.156,0,0
USER_0101,,1,11.5,24.7,9,0.431,1,1
USER_0437,49.0,0,19.8,56.2,27,0.096,1,1
USER_0231,,0,14.3,31.8,14,0.29,1,1
USER_0185,26.0,0,3.0,10.3,3,0.077,0,0
USER_0472,23.0,1,3.0,45.7,9,0.78,0,1
USER_0360,27.0,0,12.7,36.7,16,0.615,1,1
USER_0221,19.0,0,7.2,19.8,5,0.625,1,1
USER_0265,26.0,1,6.1,15.0,3,0.753,1,1
USER_0161,,1,15.0,41.5,10,0.225,1,1
USER_0479,42.0,1,15.0,41.8,18,0.451,0,1
USER_0231,,0,15.0,31.1,11,0.296,1,0
USER_0288,,1,6.3,52.5,15,0.751,0,1
USER_0097,34.0,1,11.6,32.5,10,0.665,1,1
USER_0101,,1,6.7,45.4,12,0.649,0,1
USER_0182,33.0,0,10.7,74.0,34,0.119,1,1
USER_0049,21.0,1,13.0,39.3,12,0.091,0,0
USER_0096,30.0,1,3.0,30.2,12,0.716,0,0
USER_0208,,1,12.2,99.9,31,0.516,0,0
USER_0213,25.0,0,4.3,32.4,11,0.234,0,1
USER_0103,39.0,1,8.8,45.4,12,0.346,1,1
USER_0184,,0,5.5,28.1,9,0.21,1,0
USER_0251,25.0,1,12.8,28.4,9,0.156,1,0
USER_0138,34.0,0,18.8,71.3,17,0.704,1,0
USER_0387,,1,14.0,46.3,10,0.571,1,1
USER_0388,32.0,1,12.4,52.4,16,0.057,0,1
USER_0187,35.0,1,11.2,36.6,7,0.125,0,0
USER_0200,25.0,0,10.6,48.6,19,0.101,1,1
USER_0202,25.0,0,16.4,42.7,11,0.317,0,0
USER_0318,43.0,1,4.2,28.1,9,0.278,1,1
USER_0214,23.0,0,15.3,22.8,8,0.426,0,0
USER_0295,48.0,0,12.3,85.4,25,0.077,1,1
USER_0222,28.0,0,10.2,34.4,16,0.49,1,0
USER_0235,36.0,0,3.0,73.9,30,0.703,0,1
USER_0194,39.0,1,5.5,63.6,22,0.077,0,1
USER_0482,,1,11.3,97.8,26,0.589,1,1
USER_0488,46.0,1,8.4,41.4,10,0.262,0,0
USER_0233,22.0,0,6.4,38.5,9,0.068,0,0
USER_0146,43.0,1,8.7,31.4,7,0.238,0,0
USER_0114,34.0,1,3.0,19.5,9,0.066,1,0
USER_0389,26.0,0,11.2,62.2,26,0.385,1,1
USER_0449,34.0,1,8.1,18.8,7,0.147,1,0
USER_0228,35.0,0,9.5,37.1,14,0.449,0,1
USER_0379,23.0,1,19.3,55.4,19,0.644,0,0
USER_0391,30.0,1,7.4,12.2,4,0.449,0,0
USER_0382,38.0,0,8.5,51.9,14,0.435,1,0
USER_0261,28.0,0,15.0,55.6,20,0.375,1,0
USER_0461,,1,16.6,5.0,3,0.242,0,0
USER_0242,36.0,1,11.8,30.4,7,0.221,0,0
USER_0168,42.0,0,10.0,47.2,15,0.512,0,0
USER_0374,32.0,0,14.0,25.3,8,0.564,0,1
USER_0148,36.0,0,13.8,54.4,23,0.764,1,1
USER_0082,34.0,0,15.5,36.8,17,0.104,0,0
USER_0238,40.0,0,8.1,76.8,25,0.311,1,1
USER_0404,20.0,0,7.4,70.0,23,0.531,1,0
USER_0477,23.0,0,5.7,9.7,3,0.178,1,1
USER_0366,38.0,0,12.7,58.4,22,0.683,0,1
USER_0247,39.0,0,8.3,21.0,7,0.732,0,1
USER_0279,26.0,1,11.4,34.5,15,0.762,0,0
USER_0018,18.0,1,11.6,53.6,19,0.414,0,0
USER_0144,38.0,0,11.5,40.1,12,0.099,1,1
USER_0086,18.0,0,10.4,14.7,4,0.53,0,0
USER_0403,20.0,0,14.9,41.0,12,0.287,0,0
USER_0121,25.0,0,13.3,40.9,13,0.273,1,0
USER_0214,23.0,0,14.2,43.2,11,0.418,1,0
USER_0430,25.0,1,9.9,43.8,20,0.127,0,0
USER_0269,32.0,0,15.6,162.0,37,0.673,1,1
USER_0145,24.0,0,3.0,52.4,13,0.798,0,1
USER_0036,27.0,1,13.8,13.5,3,0.15,1,0
USER_0060,18.0,0,6.4,47.2,11,0.506,0,0
USER_0410,38.0,1,3.0,11.5,4,0.357,1,0
USER_0122,30.0,1,11.2,28.0,13,0.733,1,1
USER_0060,18.0,0,16.7,24.6,8,0.283,1,0
USER_0407,,1,20.4,36.0,16,0.275,0,0
USER_0475,36.0,1,7.0,48.9,13,0.509,1,1
USER_0144,38.0,0,10.2,7.7,3,0.664,1,1
USER_0389,26.0,0,6.5,28.8,12,0.216,0,0
USER_0214,23.0,0,3.5,48.5,11,0.134,0,1
USER_0385,31.0,1,13.4,180.0,66,0.611,0,1
USER_0136,30.0,1,7.2,33.6,13,0.446,0,0
USER_0226,22.0,0,10.7,42.5,13,0.338,1,1
USER_0399,33.0,0,15.7,42.8,18,0.705,0,1
USER_0273,37.0,1,5.3,32.3,12,0.777,0,0
USER_0391,30.0,1,4.1,26.6,10,0.728,1,1
USER_0309,18.0,0,4.5,19.4,7,0.755,1,0
USER_0114,34.0,1,15.2,26.1,5,0.405,1,0
USER_0247,39.0,0,10.1,51.7,25,0.629,1,1
USER_0355,36.0,0,11.6,39.5,11,0.565,0,0
USER_0074,23.0,1,3.5,12.1,3,0.687,0,0
USER_0458,28.0,0,8.0,66.1,14,0.05,1,0
USER_0455,21.0,0,14.6,39.9,9,0.367,0,1
USER_0432,32.0,1,8.4,42.5,11,0.386,0,0
USER_0111,29.0,0,15.0,13.2,4,0.409,0,1
USER_0268,33.0,1,11.1,34.3,12,0.552,0,1
USER_0036,27.0,1,8.8,24.3,10,0.536,0,1
USER_0312,22.0,1,17.6,46.9,14,0.196,1,0
USER_0453,24.0,0,10.3,39.1,11,0.7,1,1
USER_0301,42.0,0,14.5,25.4,10,0.72,0,1
USER_0449,34.0,1,6.3,44.0,18,0.109,0,0
USER_0324,33.0,0,9.4,34.6,15,0.479,0,0
USER_0254,28.0,1,16.1,31.3,7,0.068,1,1
USER_0058,40.0,1,9.0,70.4,26,0.069,1,1
USER_0336,30.0,0,15.2,7.1,3,0.317,0,1
USER_0063,26.0,0,8.1,67.1,13,0.2,1,0
USER_0240,24.0,0,15.0,34.9,15,0.694,1,0
USER_0060,18.0,0,13.3,30.5,13,0.541,0,1
USER_0384,37.0,0,10.2,18.3,7,0.168,0,1
USER_0221,19.0,0,3.0,40.9,10,0.119,0,1
USER_0164,38.0,0,18.1,7.4,3,0.274,0,0
USER_0459,18.0,0,16.0,42.0,10,0.262,1,0
USER_0214,23.0,0,6.3,42.1,13,0.212,0,1
USER_0389,26.0,0,14.1,12.9,6,0.202,0,1
USER_0292,35.0,1,22.5,23.5,9,0.535,0,1
USER_0162,25.0,1,8.6,46.5,17,0.375,1,1
USER_0196,38.0,0,16.2,70.9,21,0.181,0,1
USER_0374,32.0,0,3.0,32.5,6,0.515,0,1
USER_0009,44.0,1,12.4,33.1,7,0.669,0,0
USER_0299,,1,6.4,19.2,5,0.547,0,1
USER_0168,42.0,0,12.3,45.4,10,0.761,1,1
USER_0456,46.0,0,18.7,132.7,51,0.795,0,1
USER_0073,30.0,1,14.1,57.9,23,0.054,1,0
USER_0059,34.0,0,14.6,21.9,9,0.721,1,1
USER_0318,43.0,1,17.4,39.0,19,0.303,1,0
USER_0110,26.0,1,12.3,69.6,33,0.116,0,1
USER_0321,32.0,1,11.9,31.0,10,0.071,0,1
USER_0112,28.0,0,15.1,46.6,21,0.559,0,0
USER_0151,27.0,1,3.0,43.4,15,0.461,1,1
USER_0124,47.0,1,13.8,64.1,22,0.214,1,1
USER_0051,37.0,0,12.3,180.0,81,0.687,1,1
USER_0397,25.0,1,7.2,17.7,5,0.673,1,0
USER_0336,30.0,0,10.0,31.5,13,0.635,1,1
USER_0143,38.0,0,6.1,48.7,11,0.068,0,0
USER_0183,34.0,1,5.5,37.4,9,0.147,1,0
USER_0070,34.0,1,16.7,40.2,14,0.212,0,1
USER_0116,32.0,0,10.6,46.0,19,0.667,0,1
USER_0330,37.0,0,19.9,50.8,18,0.385,1,0
USER_0140,,0,19.8,52.8,24,0.516,0,1
USER_0287,28.0,1,12.1,10.7,4,0.586,0,1
USER_0036,27.0,1,15.0,24.5,6,0.618,1,0
USER_0031,20.0,1,25.0,63.5,18,0.526,1,1
USER_0226,22.0,0,21.7,22.9,4,0.367,1,1
USER_0401,28.0,0,7.0,74.3,19,0.253,0,1
USER_0355,36.0,0,14.0,49.9,12,0.384,0,1
USER_0102,27.0,1,10.0,58.9,20,0.466,0,0
USER_0216,30.0,1,9.8,5.0,3,0.277,1,0
USER_0160,44.0,0,15.1,38.3,10,0.707,0,1
USER_0381,41.0,0,13.0,25.3,6,0.208,1,0
