user_id,age,gender,income,browsing_minutes,pages_viewed,click_rate,previous_purchase,purchase,purchase_amount,purchase_date,user_segment
USER_0175,21.0,0,10.127329246248745,29.6,9,0.248,1,1,94.98,2024-02-12,低消费高频
USER_0320,41.0,1,11.311294504712109,35.4,8,0.596,0,0,87.93,2024-08-14,低消费高频
USER_0219,31.0,0,0.9011102627407457,45.9,20,0.539,0,1,77.58,2024-09-12,低消费高频
USER_0246,41.0,0,3.1728565123714656,25.9,9,0.451,0,0,84.57,2024-04-06,低消费低频
USER_0444,27.0,0,9.020462795934767,38.2,7,0.23,1,0,147.93,2024-01-17,低消费高频
USER_0051,37.0,0,3.9954801076174213,58.5,19,0.771,0,1,367.02,2024-05-01,高消费高频
USER_0038,27.0,0,14.982211697803354,68.8,31,0.562,0,1,1017.91,2024-07-12,高消费低频
USER_0191,38.0,0,9.064423646899263,5.0,3,0.161,0,0,53.07,2024-03-05,低消费低频
USER_0408,34.0,1,8.62756412809614,14.8,5,0.718,1,1,49.16,2024-05-08,低消费高频
USER_0461,,1,19.180446730910077,52.0,17,0.387,0,1,122.1,2024-06-14,低消费高频
USER_0312,22.0,1,10.533300676806313,37.5,9,0.724,1,0,164.68,2024-08-25,高消费高频
USER_0302,26.0,0,16.843725543956225,32.4,11,0.453,1,1,254.46,2024-10-02,低消费高频
USER_0324,33.0,0,14.401621874375238,26.4,8,0.063,0,0,92.91,2024-03-17,低消费高频
USER_0018,18.0,1,5.81089527956442,66.2,16,0.582,0,1,56.54,2024-08-07,低消费高频
USER_0352,27.0,1,20.39818616710631,84.4,38,0.754,1,1,1366.06,2024-07-06,低消费高频
USER_0031,20.0,1,24.79099642834126,52.0,20,0.4,0,1,605.27,2024-06-09,高消费高频
USER_0019,18.0,1,6.926216346535666,26.4,7,0.292,0,0,102.92,2024-10-16,低消费高频
USER_0430,25.0,1,16.638324556862685,34.3,10,0.428,0,1,245.64,2024-09-23,高消费高频
USER_0497,18.0,1,5.3393711736167635,32.0,12,0.125,0,0,65.09,2024-11-27,低消费高频
USER_0360,27.0,0,6.538609179844084,17.8,5,0.055,1,1,194.93,2024-03-23,高消费高频
USER_0320,41.0,1,16.289742998121717,10.0,3,0.158,0,0,98.69,2024-11-23,低消费高频
USER_0309,18.0,0,7.499198860631686,48.3,9,0.063,1,0,95.27,2024-08-06,低消费高频
USER_0420,,1,15.461174427341287,35.4,9,0.266,1,1,466.82,2024-04-23,高消费低频
USER_0403,20.0,0,11.649767781360175,82.9,23,0.541,1,1,138.46,2024-02-15,低消费高频
USER_0367,42.0,1,10.462695499924289,53.5,10,0.293,0,1,941.88,2024-08-08,高消费低频
USER_0382,38.0,0,12.299264806898421,30.4,15,0.314,0,1,63.86,2024-04-25,低消费高频
USER_0421,44.0,1,14.567606846273677,32.2,11,0.382,0,0,41.85,2024-09-28,低消费高频
USER_0145,24.0,0,16.353733222942015,47.2,10,0.233,1,1,326.13,2024-06-11,高消费高频
USER_0221,19.0,0,16.098698586290475,45.6,9,0.345,0,0,177.73,2024-06-16,低消费高频
USER_0420,,1,13.077057013650618,71.4,32,0.209,1,1,598.35,2024-03-21,高消费低频
USER_0072,28.0,1,15.20266795815517,6.7,3,0.652,1,0,78.49,2024-09-21,低消费高频
USER_0348,34.0,1,10.484428392416426,55.1,17,0.463,1,1,249.88,2024-08-03,高消费低频
USER_0384,37.0,0,0.40899954625575496,9.6,4,0.592,0,1,21.43,2024-03-29,低消费高频
USER_0248,37.0,0,6.342971949324813,56.1,22,0.76,0,0,84.71,2024-01-29,低消费低频
USER_0396,27.0,1,8.33646605451413,27.9,7,0.205,1,0,37.87,2024-03-10,低消费高频
USER_0415,29.0,1,14.156419084431493,30.8,8,0.283,0,1,179.83,2024-01-16,低消费高频
USER_0335,18.0,1,19.57659047161901,20.0,8,0.366,0,0,71.02,2024-11-23,低消费低频
USER_0062,28.0,1,5.570226131425869,47.2,23,0.312,1,0,59.53,2024-12-29,低消费高频
USER_0110,26.0,1,5.3710311432287625,48.6,13,0.774,0,1,301.41,2024-10-21,高消费高频
USER_0420,,1,9.271705033942839,78.1,19,0.657,1,0,985.16,2024-01-06,高消费低频
USER_0018,18.0,1,14.00596108163445,30.3,7,0.499,1,1,91.52,2024-04-22,低消费高频
USER_0190,24.0,0,17.716599119807846,25.3,6,0.45,0,1,355.93,2024-07-25,高消费高频
USER_0497,18.0,1,11.681250391604111,27.8,11,0.724,0,0,58.84,2024-08-18,低消费高频
USER_0456,46.0,0,6.7935261928444985,180.0,89,0.417,1,1,3898.45,2024-11-04,异常用户
USER_0352,27.0,1,16.157713325362668,12.5,4,0.145,0,0,151.18,2024-01-24,低消费高频
USER_0298,,0,5.533485903951164,31.0,7,0.223,1,1,119.69,2024-12-09,低消费高频
USER_0342,27.0,1,4.058153758747087,38.9,13,0.447,0,1,515.63,2024-02-26,高消费低频
USER_0029,30.0,0,17.928520773314986,52.4,13,0.1,0,0,100.41,2024-08-12,低消费高频
USER_0005,44.0,1,6.893835914346434,29.5,12,0.225,1,0,43.1,2024-08-20,低消费高频
USER_0330,37.0,0,6.092607956324418,15.7,6,0.612,0,0,81.76,2024-05-09,低消费高频
USER_0316,28.0,1,19.363151253315287,42.4,16,0.63,1,1,112.38,2024-01-09,低消费高频
USER_0101,,1,20.560201420089463,63.9,26,0.718,1,1,353.67,2024-01-28,高消费高频
USER_0200,25.0,0,9.480803730561597,39.5,9,0.521,0,0,152.43,2024-12-11,低消费高频
USER_0263,32.0,1,7.246546532923724,6.7,3,0.418,1,0,77.21,2024-03-16,低消费高频
USER_0424,37.0,0,22.338340528118124,103.6,41,0.682,1,1,1158.76,2024-01-06,高消费低频
USER_0228,35.0,0,2.367725302702258,43.5,13,0.428,1,1,386.39,2024-03-11,高消费高频
USER_0102,27.0,1,20.893275632691243,43.9,19,0.552,1,0,93.01,2024-04-30,低消费高频
USER_0241,36.0,0,10.310924529042985,42.8,9,0.569,0,1,69.19,2024-03-27,低消费高频
USER_0069,29.0,0,18.187190673420695,50.1,11,0.419,1,1,95.22,2024-12-25,低消费高频
USER_0295,48.0,0,18.280987197068413,63.1,16,0.44,0,1,707.07,2024-02-13,高消费低频
USER_0337,36.0,1,14.168748429804811,30.9,7,0.085,0,0,101.5,2024-09-28,低消费高频
USER_0090,,1,10.968425981903355,26.6,13,0.745,1,1,45.75,2024-07-11,低消费高频
USER_0031,20.0,1,12.073440973645985,39.9,17,0.413,1,1,239.02,2024-03-21,高消费高频
USER_0108,32.0,0,16.08433984766131,18.2,7,0.315,0,0,142.32,2024-01-22,低消费高频
USER_0460,42.0,0,23.362638069022168,52.5,18,0.217,0,1,55.53,2024-03-06,低消费高频
USER_0444,27.0,0,13.982334858144231,28.4,9,0.179,1,1,10.0,2024-07-16,低消费高频
USER_0405,26.0,0,15.227990394797729,76.5,25,0.577,0,1,1122.1,2024-10-03,高消费低频
USER_0230,33.0,0,14.054951014387502,41.2,10,0.606,1,0,68.29,2024-09-25,低消费高频
USER_0088,32.0,1,17.438699216168736,80.0,18,0.142,1,1,615.95,2024-01-22,高消费低频
USER_0201,24.0,1,15.709111471950633,28.3,6,0.786,0,1,74.24,2024-12-13,低消费低频
USER_0240,24.0,0,7.894201459023318,45.1,9,0.284,0,0,73.95,2024-06-02,低消费高频
USER_0357,32.0,1,5.3116290695615795,59.9,27,0.094,0,0,76.55,2024-01-24,低消费高频
USER_0385,31.0,1,9.131484278536742,33.4,8,0.374,0,0,233.57,2024-10-08,高消费高频
USER_0198,,0,11.275795616321,53.6,20,0.428,1,1,76.95,2024-08-14,低消费高频
USER_0301,42.0,0,6.221462125415424,28.8,13,0.376,0,0,21.73,2024-03-19,低消费高频
USER_0489,30.0,0,8.618301421182274,130.6,62,0.66,1,1,1567.52,2024-02-22,低消费低频
USER_0311,29.0,1,17.39062697897386,65.4,25,0.369,1,1,148.17,2024-04-20,高消费高频
USER_0392,25.0,0,8.796709886986184,100.5,26,0.665,1,1,1068.78,2024-12-05,高消费低频
USER_0067,25.0,1,10.457586057720901,39.2,13,0.733,1,1,248.3,2024-03-22,高消费低频
USER_0298,,0,18.32577750218318,48.0,10,0.176,1,0,70.16,2024-05-06,低消费高频
USER_0185,26.0,0,4.497617254184991,47.3,21,0.578,0,1,144.01,2024-08-25,低消费高频
USER_0414,31.0,0,14.48865054779496,140.1,60,0.7,1,1,2138.18,2024-07-26,异常用户
USER_0187,35.0,1,4.144238244410585,33.6,13,0.194,0,0,186.76,2024-10-19,低消费高频
USER_0040,31.0,1,15.671523377807484,75.4,35,0.297,0,1,395.03,2024-05-31,高消费高频
USER_0078,31.0,0,12.337468406236376,45.7,21,0.102,1,1,63.55,2024-08-20,低消费高频
USER_0108,32.0,0,23.473842957738924,27.1,12,0.72,1,1,199.89,2024-01-13,低消费高频
USER_0435,39.0,0,17.79333511670651,30.2,8,0.442,1,1,98.25,2024-02-18,低消费低频
USER_0304,38.0,1,3.5145500952971975,60.2,15,0.641,1,1,141.64,2024-05-27,低消费高频
USER_0089,,1,11.303013996683829,46.0,21,0.379,1,1,471.37,2024-10-12,高消费高频
USER_0186,46.0,1,10.856324868706242,41.2,12,0.075,1,0,10.0,2024-05-03,异常用户
USER_0200,25.0,0,7.364749540373332,10.8,3,0.136,1,1,96.82,2024-11-15,低消费高频
USER_0337,36.0,1,15.020487131777836,59.9,21,0.496,1,1,133.84,2024-03-05,低消费高频
USER_0407,,1,0.8780794569556569,32.2,14,0.483,0,1,64.67,2024-10-24,低消费高频
USER_0459,18.0,0,4.277001365471883,58.2,19,0.499,1,0,140.45,2024-10-04,低消费高频
USER_0127,,1,1.682984237602728,59.7,16,0.428,0,1,127.33,2024-01-22,低消费高频
USER_0415,29.0,1,6.647658784899644,56.5,17,0.768,1,1,10.0,2024-11-14,低消费高频
USER_0184,,0,14.216190490426065,48.9,10,0.664,1,1,429.41,2024-02-17,高消费高频
USER_0468,32.0,0,9.307486738886684,52.3,21,0.285,0,0,305.51,2024-08-15,高消费低频
USER_0475,36.0,1,15.534775049602713,23.4,9,0.393,1,1,86.39,2024-05-05,低消费高频
USER_0387,,1,12.667827077679892,39.3,15,0.623,1,0,90.24,2024-07-23,低消费高频
USER_0397,25.0,1,11.512030549227928,38.6,17,0.084,1,0,27.22,2024-07-29,低消费高频
USER_0387,,1,10.764602815961403,29.2,14,0.121,1,0,70.35,2024-09-03,低消费高频
USER_0102,27.0,1,11.809299572791755,48.8,17,0.56,0,0,18.45,2024-06-11,低消费高频
USER_0432,32.0,1,11.344465451877499,27.5,10,0.584,0,0,83.7,2024-11-12,低消费高频
USER_0109,39.0,1,17.34885727491925,180.0,58,0.663,0,1,9424.08,2024-02-05,高消费高频
USER_0281,25.0,0,16.47898109117964,33.8,12,0.285,1,0,327.1,2024-10-31,高消费高频
USER_0316,28.0,1,9.929677835998387,47.2,15,0.751,1,1,42.82,2024-05-17,低消费高频
USER_0077,42.0,1,4.974050765982125,48.5,20,0.209,1,0,384.52,2024-09-20,高消费高频
USER_0013,,0,15.505863711554492,58.0,25,0.351,0,0,381.62,2024-01-16,高消费低频
USER_0187,35.0,1,14.528677162363994,29.4,11,0.628,1,1,17.83,2024-04-14,低消费高频
USER_0444,27.0,0,10.090556782703356,59.0,28,0.745,1,1,97.81,2024-10-18,低消费高频
USER_0128,34.0,0,16.443865585055754,62.2,14,0.673,0,0,31.99,2024-06-14,高消费低频
USER_0455,21.0,0,17.308923834791607,59.0,20,0.199,1,0,538.96,2024-07-05,低消费高频
USER_0111,29.0,0,7.159771207448774,18.2,8,0.178,0,0,88.93,2024-08-26,低消费高频
USER_0051,37.0,0,15.015937155411716,43.3,13,0.721,1,0,363.84,2024-05-10,高消费高频
USER_0298,,0,20.559034337647525,37.5,12,0.51,1,1,109.64,2024-10-07,低消费高频
USER_0289,26.0,1,12.924293270301824,86.2,25,0.642,1,1,781.64,2024-11-10,高消费低频
USER_0134,51.0,1,11.941382483954033,45.4,11,0.756,0,0,48.63,2024-12-30,低消费低频
USER_0116,32.0,0,10.61840182436776,47.5,13,0.269,0,1,114.82,2024-07-01,高消费高频
USER_0127,,1,10.379659123955149,40.4,17,0.579,1,0,140.8,2024-01-28,低消费高频
USER_0033,32.0,1,3.1578031721857425,58.5,16,0.249,0,1,528.27,2024-12-18,异常用户
USER_0031,20.0,1,10.954883713569874,39.5,19,0.628,1,1,468.74,2024-01-15,高消费高频
USER_0221,19.0,0,14.460071402834494,35.7,12,0.089,0,0,10.96,2024-01-01,低消费高频
USER_0069,29.0,0,20.793102420975668,44.3,19,0.091,1,1,201.46,2024-12-01,低消费高频
USER_0187,35.0,1,12.806497713313476,51.1,12,0.256,0,0,47.03,2024-05-13,低消费高频
USER_0156,32.0,0,15.051868498626426,35.8,8,0.672,1,0,312.04,2024-02-11,高消费高频
USER_0403,20.0,0,20.01933033633933,28.2,8,0.734,1,0,114.6,2024-01-08,低消费高频
USER_0185,26.0,0,3.627652697733774,27.4,10,0.734,0,1,126.66,2024-03-23,低消费高频
USER_0051,37.0,0,7.489742228212448,60.5,25,0.443,1,1,496.52,2024-01-16,高消费高频
USER_0254,28.0,1,19.10189924014175,35.7,7,0.315,0,0,56.12,2024-03-05,低消费高频
USER_0435,39.0,0,11.96145674258878,31.1,9,0.361,1,1,20.1,2024-07-31,低消费低频
USER_0291,,0,15.99283336555295,53.9,21,0.799,1,1,362.65,2024-03-01,高消费低频
USER_0267,26.0,0,8.90817489977935,180.0,78,0.304,0,1,3310.3,2024-07-03,异常用户
USER_0049,21.0,1,9.379558010327038,31.1,7,0.38,0,1,30.06,2024-10-15,低消费高频
USER_0119,28.0,0,12.94664153646187,34.4,8,0.616,0,1,317.64,2024-01-23,高消费高频
USER_0170,,0,16.836364875308433,13.2,3,0.236,0,0,76.49,2024-05-14,低消费高频
USER_0379,23.0,1,14.164864640218177,41.0,8,0.553,1,1,255.06,2024-04-07,高消费高频
USER_0391,30.0,1,9.59915207896383,30.1,10,0.213,1,0,114.11,2024-01-16,低消费高频
USER_0307,24.0,1,11.144103151018003,23.1,11,0.146,1,1,57.97,2024-07-31,低消费高频
USER_0315,20.0,1,13.294652141128449,33.4,15,0.508,0,0,97.12,2024-11-17,低消费高频
USER_0381,41.0,0,18.3551504971557,20.8,4,0.222,0,0,195.8,2024-10-20,低消费高频
USER_0213,25.0,0,6.11119271004321,31.2,9,0.117,0,1,88.08,2024-04-11,低消费高频
USER_0111,29.0,0,4.83424092737644,65.5,28,0.704,0,1,755.11,2024-05-22,低消费高频
USER_0114,34.0,1,16.321218073671133,10.7,4,0.171,0,1,171.58,2024-06-29,低消费高频
USER_0007,30.0,0,9.58406768850313,64.2,26,0.507,1,1,718.21,2024-03-28,高消费低频
USER_0279,26.0,1,1.948916727169685,45.7,11,0.615,0,1,92.69,2024-02-07,低消费高频
USER_0493,24.0,0,-2.7691174270031222,36.2,17,0.348,1,0,80.25,2024-11-10,低消费高频
USER_0352,27.0,1,7.205519192760516,5.0,3,0.33,0,0,98.2,2024-10-04,低消费高频
USER_0240,24.0,0,10.101028789540221,33.1,10,0.411,1,0,137.13,2024-01-31,低消费高频
USER_0310,23.0,0,15.259288847578006,49.6,13,0.793,0,1,263.44,2024-01-29,高消费高频
USER_0461,,1,15.127380001520255,24.2,8,0.403,0,0,60.86,2024-02-21,低消费高频
USER_0140,,0,11.136315874164978,40.7,12,0.136,1,1,130.09,2024-01-13,低消费高频
USER_0352,27.0,1,6.995902695081914,40.0,13,0.44,0,1,359.51,2024-05-23,低消费高频
USER_0200,25.0,0,14.526055120428452,41.5,18,0.72,0,0,79.84,2024-10-24,低消费高频
USER_0110,26.0,1,9.482479190563506,42.2,13,0.605,0,0,214.35,2024-08-20,高消费高频
USER_0434,43.0,0,15.805855065368327,21.2,10,0.45,1,1,50.83,2024-01-17,低消费低频
USER_0045,,0,12.489915767354477,52.1,12,0.156,0,0,116.14,2024-06-05,低消费高频
USER_0431,,0,6.688798413283579,31.2,9,0.147,1,0,113.97,2024-01-29,低消费高频
USER_0064,36.0,0,15.96584683396549,7.8,3,0.517,0,1,132.11,2024-01-20,低消费高频
USER_0301,42.0,0,13.48286338347154,26.2,6,0.743,0,1,33.65,2024-04-17,低消费高频
USER_0105,27.0,1,4.28599242395177,47.5,12,0.07,0,1,120.17,2024-01-27,低消费低频
USER_0136,30.0,1,14.708228439252963,16.3,3,0.733,1,1,69.37,2024-03-01,低消费高频
USER_0140,,0,10.761430787485232,24.7,9,0.124,1,1,134.54,2024-06-15,低消费高频
USER_0460,42.0,0,14.54089644526164,50.4,21,0.578,0,1,63.55,2024-02-21,低消费高频
USER_0324,33.0,0,21.07788740797536,38.6,18,0.1,0,0,102.65,2024-06-28,低消费高频
USER_0051,37.0,0,4.231206169919679,50.9,20,0.636,1,1,309.07,2024-05-12,高消费高频
USER_0198,,0,5.147204789664952,16.6,3,0.397,1,0,110.68,2024-07-25,低消费高频
USER_0242,36.0,1,17.919095292553884,19.3,7,0.654,0,0,80.36,2024-09-05,低消费高频
USER_0153,27.0,0,18.44037862426189,47.0,11,0.1,0,1,25.21,2024-04-18,低消费高频
USER_0051,37.0,0,8.918192959802614,35.2,9,0.246,1,1,481.14,2024-12-05,高消费高频
USER_0029,30.0,0,7.1419298074467426,14.1,4,0.56,0,0,85.54,2024-09-19,低消费高频
USER_0382,38.0,0,13.712067903841618,9.6,3,0.668,1,0,123.05,2024-02-07,低消费高频
USER_0156,32.0,0,6.8753596670711605,63.2,15,0.538,0,1,641.11,2024-12-29,高消费高频
USER_0120,29.0,1,20.421742580624905,37.4,9,0.101,1,1,85.05,2024-01-16,低消费低频
USER_0138,34.0,0,9.466985958620926,62.0,14,0.387,1,1,635.3,2024-01-25,高消费高频
USER_0397,25.0,1,8.857786554223269,56.3,27,0.222,1,1,62.26,2024-09-27,低消费高频
USER_0315,20.0,1,10.744410826787796,10.7,3,0.569,1,1,140.57,2024-01-20,低消费高频
USER_0097,34.0,1,9.180262559708783,115.6,41,0.424,0,1,1381.18,2024-05-09,低消费高频
USER_0141,22.0,1,16.77634618603603,44.4,19,0.622,0,0,112.07,2024-10-11,低消费高频
USER_0382,38.0,0,5.575993749386903,57.4,17,0.623,0,1,110.08,2024-06-30,低消费高频
USER_0408,34.0,1,15.330448709132435,64.1,13,0.153,1,0,108.91,2024-02-16,低消费高频
USER_0383,36.0,0,9.98583285762598,32.3,9,0.535,0,1,135.57,2024-05-13,低消费高频
USER_0435,39.0,0,9.826325159379044,38.2,16,0.614,0,1,75.01,2024-07-11,低消费低频
USER_0269,32.0,0,8.190293809324581,39.2,18,0.226,0,0,53.95,2024-03-30,低消费高频
USER_0464,19.0,0,12.152197811973897,12.8,3,0.315,0,0,90.12,2024-01-07,低消费低频
USER_0170,,0,12.724746201027296,24.9,8,0.255,1,1,85.31,2024-04-27,低消费高频
USER_0287,28.0,1,24.92987587841948,38.3,11,0.494,0,0,259.23,2024-07-26,高消费高频
USER_0003,30.0,0,17.36815874929886,52.0,11,0.623,1,1,317.55,2024-05-07,高消费高频
USER_0461,,1,8.010889392786101,31.1,10,0.451,0,1,22.29,2024-04-13,低消费高频
USER_0366,38.0,0,9.378591951708524,34.5,9,0.598,1,1,94.98,2024-01-10,低消费高频
USER_0336,30.0,0,15.865907564050687,9.1,3,0.153,1,0,114.41,2024-12-22,低消费高频
USER_0376,,0,15.450291699043332,165.2,58,0.281,1,0,2589.27,2024-05-29,异常用户
USER_0123,35.0,1,14.599510697643762,63.5,23,0.323,0,0,1081.61,2024-02-02,高消费低频
USER_0445,18.0,0,15.438819242808844,41.2,9,0.062,1,0,62.17,2024-07-07,低消费低频
USER_0133,32.0,0,12.537221871704462,34.8,15,0.435,0,0,338.31,2024-09-06,高消费高频
USER_0455,21.0,0,7.510290071798848,46.5,16,0.714,0,1,141.55,2024-08-07,低消费高频
USER_0493,24.0,0,13.223923098017499,50.9,13,0.065,1,1,56.46,2024-07-02,低消费高频
USER_0059,34.0,0,8.913734067265384,47.2,12,0.762,0,1,92.65,2024-11-13,低消费高频
USER_0375,36.0,0,-2.866530856462788,34.0,16,0.604,0,1,430.98,2024-04-11,高消费高频
USER_0407,,1,11.13593324053297,53.4,20,0.665,1,0,202.6,2024-02-17,低消费高频
USER_0359,,1,19.703761882583862,5.0,3,0.261,1,0,83.1,2024-11-11,低消费高频
USER_0337,36.0,1,14.52182532859205,40.1,18,0.459,1,0,72.26,2024-07-20,低消费高频
USER_0133,32.0,0,16.215526661616202,78.1,29,0.3,1,1,542.89,2024-10-18,高消费高频
USER_0422,31.0,0,13.739770663033948,50.2,20,0.442,1,1,176.03,2024-12-21,低消费高频
USER_0483,44.0,0,19.55641562055371,76.6,37,0.5,1,1,521.23,2024-10-08,高消费低频
USER_0190,24.0,0,6.873330547337736,51.9,15,0.482,1,1,386.35,2024-11-25,高消费高频
USER_0281,25.0,0,11.078554990836441,15.2,5,0.499,1,0,183.48,2024-11-22,高消费高频
USER_0133,32.0,0,15.310259173792366,15.1,3,0.404,0,1,166.69,2024-08-15,高消费高频
USER_0086,18.0,0,8.03895546907654,44.1,19,0.441,0,0,420.03,2024-07-04,高消费高频
USER_0265,26.0,1,12.395239010751396,24.1,6,0.767,1,1,70.53,2024-05-25,低消费低频
USER_0391,30.0,1,8.864745772763246,25.2,8,0.441,0,0,78.57,2024-05-02,低消费高频
USER_0233,22.0,0,18.431910684977666,26.5,12,0.591,0,1,118.61,2024-03-23,低消费高频
USER_0345,34.0,0,14.747871580322219,34.7,13,0.321,1,1,118.23,2024-01-28,低消费高频
USER_0254,28.0,1,15.605597604379263,32.9,7,0.193,1,0,111.05,2024-09-28,低消费高频
USER_0207,32.0,0,7.485955365186001,59.3,16,0.258,0,1,68.68,2024-01-11,低消费高频
USER_0380,22.0,0,13.543591970969203,45.9,22,0.186,0,0,521.04,2024-10-13,高消费低频
USER_0141,22.0,1,9.965573777478127,30.6,14,0.4,0,0,83.51,2024-07-27,低消费高频
USER_0280,38.0,0,5.6690449019358695,40.6,17,0.402,1,1,117.31,2024-12-15,低消费高频
USER_0491,37.0,0,9.43753304559549,45.8,13,0.746,1,1,225.23,2024-06-09,低消费高频
USER_0023,34.0,1,8.952438989203584,31.5,7,0.238,0,0,10.0,2024-11-05,高消费低频
USER_0337,36.0,1,15.184350791977016,9.4,3,0.135,1,0,118.85,2024-07-14,低消费高频
USER_0194,39.0,1,8.540343388306795,67.9,24,0.323,0,1,402.0,2024-03-07,高消费高频
USER_0054,29.0,1,5.984336989916536,37.2,16,0.07,1,0,73.51,2024-07-17,低消费低频
USER_0117,30.0,0,13.498238439186741,36.3,10,0.063,1,1,609.98,2024-02-09,高消费低频
USER_0232,32.0,0,15.21182796025089,98.0,29,0.252,0,0,766.46,2024-08-01,异常用户
USER_0139,31.0,1,1.9133060093879433,52.2,26,0.427,1,1,48.92,2024-10-18,低消费高频
USER_0312,22.0,1,20.433256768339486,50.3,11,0.347,1,1,295.28,2024-10-23,高消费高频
USER_0416,,1,15.79687749694726,28.8,5,0.499,1,1,76.38,2024-01-02,低消费低频
USER_0056,26.0,0,14.032387386192092,52.8,23,0.579,1,1,154.29,2024-06-14,高消费低频
USER_0052,33.0,0,15.099631661979025,42.5,9,0.347,1,0,150.07,2024-06-16,低消费高频
USER_0340,30.0,1,3.8705398631275187,180.0,79,0.261,0,0,5071.42,2024-07-18,高消费低频
USER_0415,29.0,1,11.606235568776798,30.4,6,0.125,0,1,44.78,2024-05-02,低消费高频
USER_0104,34.0,0,12.47062133894638,86.0,24,0.158,0,0,1567.41,2024-12-09,低消费高频
USER_0330,37.0,0,12.603273235954433,30.3,12,0.545,0,0,167.01,2024-12-06,低消费高频
USER_0003,30.0,0,11.115263862529753,64.0,23,0.656,1,1,354.35,2024-11-29,高消费高频
USER_0390,39.0,1,6.685286349084156,52.7,14,0.146,1,0,352.13,2024-01-29,高消费高频
USER_0305,,0,12.071436059419945,19.6,8,0.572,0,1,81.12,2024-05-04,低消费高频
USER_0261,28.0,0,11.635711555794725,31.4,6,0.76,1,1,247.71,2024-03-29,高消费高频
USER_0112,28.0,0,18.458176133802233,29.1,11,0.108,1,1,204.12,2024-02-11,低消费高频
USER_0455,21.0,0,17.98381612490219,59.7,18,0.75,1,1,163.86,2024-06-12,低消费高频
USER_0018,18.0,1,12.802381034994228,15.7,6,0.167,0,1,114.67,2024-10-17,低消费高频
USER_0024,24.0,0,5.587506894392388,61.7,24,0.427,1,1,471.18,2024-07-31,高消费低频
USER_0449,34.0,1,12.85207708796556,15.7,3,0.653,1,1,21.83,2024-12-30,低消费高频
